1234573453,10,1000,1,1,shampoo,the world's greatest shampoo
1234567891,10,1000,1,1,shampoo,the world's greatest shampoo
1234574415,10,1000,1,1,shampoo,the world's greatest shampoo
1234568492,10,1000,1,1,shampoo,the world's greatest shampoo
1234568899,10,1000,1,1,shampoo,the world's greatest shampoo
1234574725,10,1000,1,1,shampoo,the world's greatest shampoo
1234567896,10,1000,1,1,shampoo,the world's greatest shampoo
1234567897,10,1000,1,1,shampoo,the world's greatest shampoo
1234568317,10,1000,1,1,shampoo,the world's greatest shampoo
1234567899,10,1000,1,1,shampoo,the world's greatest shampoo
1234569609,10,1000,1,1,shampoo,the world's greatest shampoo
1234567901,10,1000,1,1,shampoo,the world's greatest shampoo
1234567902,10,1000,1,1,shampoo,the world's greatest shampoo
1234569402,10,1000,1,1,shampoo,the world's greatest shampoo
1234567904,10,1000,1,1,shampoo,the world's greatest shampoo
1234570013,10,1000,1,1,shampoo,the world's greatest shampoo
1234577616,10,1000,1,1,shampoo,the world's greatest shampoo
1234577458,10,1000,1,1,shampoo,the world's greatest shampoo
1234575959,10,1000,1,1,shampoo,the world's greatest shampoo
1234568628,10,1000,1,1,shampoo,the world's greatest shampoo
1234569873,10,1000,1,1,shampoo,the world's greatest shampoo
1234567911,10,1000,1,1,shampoo,the world's greatest shampoo
1234567912,10,1000,1,1,shampoo,the world's greatest shampoo
1234575895,10,1000,1,1,shampoo,the world's greatest shampoo
1234574571,10,1000,1,1,shampoo,the world's greatest shampoo
1234567915,10,1000,1,1,shampoo,the world's greatest shampoo
1234567916,10,1000,1,1,shampoo,the world's greatest shampoo
1234577881,10,1000,1,1,shampoo,the world's greatest shampoo
1234572152,10,1000,1,1,shampoo,the world's greatest shampoo
1234572032,10,1000,1,1,shampoo,the world's greatest shampoo
1234576328,10,1000,1,1,shampoo,the world's greatest shampoo
1234570696,10,1000,1,1,shampoo,the world's greatest shampoo
1234571051,10,1000,1,1,shampoo,the world's greatest shampoo
1234567923,10,1000,1,1,shampoo,the world's greatest shampoo
1234567924,10,1000,1,1,shampoo,the world's greatest shampoo
1234569937,10,1000,1,1,shampoo,the world's greatest shampoo
1234567926,10,1000,1,1,shampoo,the world's greatest shampoo
1234571496,10,1000,1,1,shampoo,the world's greatest shampoo
1234568321,10,1000,1,1,shampoo,the world's greatest shampoo
1234575389,10,1000,1,1,shampoo,the world's greatest shampoo
